case,step,bank,stage,rms,sample_diversity_rms,batch_mean_rms,diversity_to_rms
logos32_data,16,fixed_latent,stage8_block0_attention_residual,0.5845867395401001,0.574131965637207,0.1100642634086185,0.9821159578284004
logos32_data,16,fixed_latent,stage8_block0_ffn,0.22565440833568573,0.20864352583885193,0.08595226074316324,0.9246153327014633
logos32_data,16,fixed_latent,stage8_block0,0.6270162463188171,0.6122336983680725,0.1353487042061784,0.9764239793824605
logos32_data,16,fixed_latent,stage8_block1_attention,0.08071643859148026,0.0551428385078907,0.05894413304294915,0.6831673878350613
logos32_data,16,fixed_latent,stage8_block1_attention_residual,0.6345508098602295,0.6162279844284058,0.1513862658948216,0.9711247308377723
logos32_data,16,fixed_latent,stage8_block1_ffn,0.3548852205276489,0.32461097836494446,0.1434267495061907,0.9146928628989051
logos32_data,16,fixed_latent,stage8_block1,0.7738630771636963,0.7380121350288391,0.2328135536162779,0.9536727578911566
logos32_data,16,fixed_latent,stage16_upsample,0.7738630771636963,0.7380121946334839,0.23281336467121824,0.953672834913367
logos32_data,16,fixed_latent,stage16_position,0.7742696404457092,0.7380121946334839,0.2341612194369438,0.9531720683360984
logos32_data,16,fixed_latent,stage16_block0_attention,0.09967047721147537,0.047069430351257324,0.08785597733775072,0.47225047645139673
logos32_data,16,fixed_latent,stage16_block0_attention_residual,0.7823218703269958,0.740297794342041,0.2529558943457101,0.9462828823034315
logos32_data,16,fixed_latent,stage16_block0_ffn,0.23253953456878662,0.2045530080795288,0.11060154620566627,0.8796483077978329
logos32_data,16,fixed_latent,stage16_block0,0.8678226470947266,0.8160108327865601,0.29536835914749404,0.9402967709109451
logos32_data,16,fixed_latent,stage16_block1_attention,0.1371447592973709,0.06240232661366463,0.12212548724953087,0.455010653949654
logos32_data,16,fixed_latent,stage16_block1_attention_residual,0.8727644085884094,0.8199793696403503,0.2989172900032545,0.93951971639926
logos32_data,16,fixed_latent,stage16_block1_ffn,0.25213372707366943,0.2220504879951477,0.1194361633224058,0.8806853830002208
logos32_data,16,fixed_latent,stage16_block1,0.9821171164512634,0.9175468683242798,0.35023103068524825,0.9342540242447879
logos32_data,16,fixed_latent,stage32_upsample,0.9821170568466187,0.9175468683242798,0.35023086354199445,0.9342540809446271
logos32_data,16,fixed_latent,stage32_position,0.9824328422546387,0.9175468683242798,0.35111541402911167,0.9339537817348934
logos32_data,16,fixed_latent,stage32_block0_attention,0.17137302458286285,0.053260963410139084,0.16288641235935655,0.3107896563054833
logos32_data,16,fixed_latent,stage32_block0_attention_residual,0.9871523976325989,0.9144821763038635,0.3717421221415971,0.9263839894397117
logos32_data,16,fixed_latent,stage32_block0_ffn,0.21001754701137543,0.17115654051303864,0.12170788262180823,0.8149630492721072
logos32_data,16,fixed_latent,stage32_block0,1.016675591468811,0.9517242908477783,0.3575613688568023,0.9361140356215336
logos32_data,16,fixed_latent,stage32_block1_attention,0.18516606092453003,0.05530749633908272,0.17671318843541112,0.2986913263852653
logos32_data,16,fixed_latent,stage32_block1_attention_residual,1.0412476062774658,0.9611709713935852,0.4004334418213148,0.9230954919837364
logos32_data,16,fixed_latent,stage32_block1_ffn,0.2060600072145462,0.17524957656860352,0.10838963274125439,0.850478357918995
logos32_data,16,fixed_latent,stage32_block1,1.0958150625228882,1.0112054347991943,0.4222253188578507,0.9227884059844025
logos32_data,16,fixed_latent,output_projection,2.1530344486236572,2.0935986042022705,0.5023964783340746,0.9723943829791569
logos32_data,16,evolving_prior,input_projection,0.5807876586914062,0.5718141794204712,0.10169979696114727,0.9845494663382595
logos32_data,16,evolving_prior,stage8_position,0.5811600089073181,0.5718141794204712,0.10380510665110484,0.9839186638041068
logos32_data,16,evolving_prior,stage8_block0_attention,0.058834612369537354,0.04594024643301964,0.03675602495302157,0.7808370716283669
logos32_data,16,evolving_prior,stage8_block0_attention_residual,0.5842220783233643,0.5737771987915039,0.10997801119972196,0.9821217308975455
logos32_data,16,evolving_prior,stage8_block0_ffn,0.22569498419761658,0.20867657661437988,0.08597855700385555,0.9245955436549023
logos32_data,16,evolving_prior,stage8_block0,0.6267012357711792,0.6119217872619629,0.13530027786833318,0.976417074571379
logos32_data,16,evolving_prior,stage8_block1_attention,0.08078308403491974,0.055205926299095154,0.058976371265548194,0.6833847328140077
logos32_data,16,evolving_prior,stage8_block1_attention_residual,0.6342531442642212,0.6159276962280273,0.15136090653892717,0.971107044242638
logos32_data,16,evolving_prior,stage8_block1_ffn,0.35514044761657715,0.32481855154037476,0.1435884609170099,0.9146199868820939
logos32_data,16,evolving_prior,stage8_block1,0.7738053202629089,0.7379071116447449,0.23295443385197262,0.9536082168497274
logos32_data,16,evolving_prior,stage16_upsample,0.7738053202629089,0.7379071712493896,0.23295424504805018,0.9536082938776869
logos32_data,16,evolving_prior,stage16_position,0.7742122411727905,0.7379071116447449,0.23430255859871696,0.9531070065838148
logos32_data,16,evolving_prior,stage16_block0_attention,0.09973287582397461,0.047165799885988235,0.08787510364850361,0.4729212859482202
logos32_data,16,evolving_prior,stage16_block0_attention_residual,0.7822719216346741,0.7401997447013855,0.25308831921289726,0.9462179636393283
logos32_data,16,evolving_prior,stage16_block0_ffn,0.23259136080741882,0.20458494126796722,0.1106514479283,0.8795895967836898
logos32_data,16,evolving_prior,stage16_block0,0.8678855895996094,0.8160029053688049,0.2955751259228875,0.9402194426862877
logos32_data,16,evolving_prior,stage16_block1_attention,0.13723324239253998,0.06251893192529678,0.1221652404266031,0.455566966394837
logos32_data,16,evolving_prior,stage16_block1_attention_residual,0.872830331325531,0.8199783563613892,0.2991124911813462,0.9394475958645047
logos32_data,16,evolving_prior,stage16_block1_ffn,0.25220125913619995,0.22210173308849335,0.11948345186247483,0.8806527526833182
logos32_data,16,evolving_prior,stage16_block1,0.9822952747344971,0.9176392555236816,0.35048852119244134,0.934178631544073
logos32_data,16,evolving_prior,stage32_upsample,0.9822952747344971,0.9176392555236816,0.35048852119244134,0.934178631544073
logos32_data,16,evolving_prior,stage32_position,0.9826115369796753,0.9176392555236816,0.3513739166863458,0.9338779578594164
logos32_data,16,evolving_prior,stage32_block0_attention,0.17143483459949493,0.05331427976489067,0.1629340053129093,0.3109886032756597
logos32_data,16,evolving_prior,stage32_block0_attention_residual,0.9872865676879883,0.9145613312721252,0.3719036677405678,0.9263382701679312
logos32_data,16,evolving_prior,stage32_block0_ffn,0.21000193059444427,0.17114724218845367,0.12169401112906326,0.81497937520857
logos32_data,16,evolving_prior,stage32_block0,1.0168263912200928,0.9518272876739502,0.3577159827585684,0.9360764983015931
logos32_data,16,evolving_prior,stage32_block1_attention,0.18520858883857727,0.055398885160684586,0.17672912861928125,0.2991161776464305
logos32_data,16,evolving_prior,stage32_block1_attention_residual,1.0414280891418457,0.9612993597984314,0.40059456524616266,0.9230587976463726
logos32_data,16,evolving_prior,stage32_block1_ffn,0.20606394112110138,0.17525656521320343,0.10838581170997849,0.8504960366171352
logos32_data,16,evolving_prior,stage32_block1,1.0959933996200562,1.0113540887832642,0.42233214311972694,0.9227738863517485
logos32_data,16,evolving_prior,output_projection,2.1541237831115723,2.0946061611175537,0.5028660883130783,0.9723703797986729
logos32_data,32,fixed_latent,input_projection,0.5806467533111572,0.5716714262962341,0.10169775064974261,0.9845425347446773
logos32_data,32,fixed_latent,stage8_position,0.5810184478759766,0.5716714262962341,0.1037989264329754,0.9839126939705405
logos32_data,32,fixed_latent,stage8_block0_attention,0.10498841851949692,0.09607911854982376,0.04232459098342186,0.9151401640742055
logos32_data,32,fixed_latent,stage8_block0_attention_residual,0.5922951698303223,0.5815216302871704,0.11245515422817126,0.9818105227057006
logos32_data,32,fixed_latent,stage8_block0_ffn,0.40046921372413635,0.3779431879520416,0.13241804190319284,0.9437509176732577
logos32_data,32,fixed_latent,stage8_block0,0.7457728385925293,0.725010097026825,0.1747497810914584,0.9721594291300698
logos32_data,32,fixed_latent,stage8_block1_attention,0.37836623191833496,0.36436232924461365,0.10198577588820414,0.9629884976713676
logos32_data,32,fixed_latent,stage8_block1_attention_residual,0.9453314542770386,0.918121337890625,0.22517719101958233,0.9712163217850155
logos32_data,32,fixed_latent,stage8_block1_ffn,1.28564453125,1.2471942901611328,0.31207092674983405,0.9700926343524496
logos32_data,32,fixed_latent,stage8_block1,1.9681599140167236,1.9182534217834473,0.4404057866995084,0.9746430704751909
logos32_data,32,fixed_latent,stage16_upsample,1.9681599140167236,1.9182534217834473,0.4404057866995084,0.9746430704751909
logos32_data,32,fixed_latent,stage16_position,1.9683752059936523,1.9182534217834473,0.44136692375692277,0.9745364684245231
logos32_data,32,fixed_latent,stage16_block0_attention,0.19263948500156403,0.16895927488803864,0.09253504531244369,0.8770749926302329
logos32_data,32,fixed_latent,stage16_block0_attention_residual,1.997426152229309,1.9459043741226196,0.4507409459767761,0.9742059159237569
logos32_data,32,fixed_latent,stage16_block0_ffn,0.349821001291275,0.32277753949165344,0.13486805753826347,0.922693429783239
logos32_data,32,fixed_latent,stage16_block0,2.250310182571411,2.196127414703369,0.490836323200386,0.9759220891912208
logos32_data,32,fixed_latent,stage16_block1_attention,0.2404193878173828,0.2128721922636032,0.11174485133272435,0.8854202408388802
logos32_data,32,fixed_latent,stage16_block1_attention_residual,2.3065474033355713,2.2481226921081543,0.5158539377211843,0.9746700583118616
logos32_data,32,fixed_latent,stage16_block1_ffn,0.401754766702652,0.37454119324684143,0.1453471263201805,0.9322632219670665
logos32_data,32,fixed_latent,stage16_block1,2.6021578311920166,2.537792205810547,0.5751835346749579,0.9752645190810795
logos32_data,32,fixed_latent,stage32_upsample,2.6021578311920166,2.537792205810547,0.5751835346749579,0.9752645190810795
logos32_data,32,fixed_latent,stage32_position,2.6023459434509277,2.537792205810547,0.5760339655981564,0.9751940214548196
logos32_data,32,fixed_latent,stage32_block0_attention,0.23071981966495514,0.18141420185565948,0.1425500703307559,0.7862965657614682
logos32_data,32,fixed_latent,stage32_block0_attention_residual,2.577476739883423,2.505185842514038,0.6061602421037748,0.971952841998235
logos32_data,32,fixed_latent,stage32_block0_ffn,0.22095941007137299,0.19241979718208313,0.10861713746686183,0.8708377575769632
logos32_data,32,fixed_latent,stage32_block0,2.6520533561706543,2.583237648010254,0.6002251726464685,0.9740519141516201
logos32_data,32,fixed_latent,stage32_block1_attention,0.23396220803260803,0.16827909648418427,0.16254371865427455,0.7192576010426893
logos32_data,32,fixed_latent,stage32_block1_attention_residual,2.707874298095703,2.6330208778381348,0.6322849604061408,0.9723571288703435
logos32_data,32,fixed_latent,stage32_block1_ffn,0.23490816354751587,0.18708273768424988,0.14206299504738246,0.7964079871000646
logos32_data,32,fixed_latent,stage32_block1,2.7947800159454346,2.7120914459228516,0.6748002122703133,0.9704132097872431
logos32_data,32,fixed_latent,output_projection,7.32722806930542,7.188973903656006,1.4166599423186075,0.9811314504828127
logos32_data,32,evolving_prior,input_projection,0.5796254873275757,0.570659875869751,0.10155299912878007,0.9845320613847373
logos32_data,32,evolving_prior,stage8_position,0.5799984335899353,0.570659875869751,0.10366045069889962,0.983898994929378
logos32_data,32,evolving_prior,stage8_block0_attention,0.10537662357091904,0.09637021273374557,0.04262645766258078,0.9145312258832046
logos32_data,32,evolving_prior,stage8_block0_attention_residual,0.5913857221603394,0.5805957317352295,0.11245296201496661,0.9817547329588988
logos32_data,32,evolving_prior,stage8_block0_ffn,0.4019792675971985,0.3792249262332916,0.13332586733764246,0.9433942414495173
logos32_data,32,evolving_prior,stage8_block0,0.7462310194969177,0.7252292633056641,0.17579320266874082,0.9718562273042304
logos32_data,32,evolving_prior,stage8_block1_attention,0.3790503442287445,0.3647727370262146,0.10305345109375907,0.9623332166296258
logos32_data,32,evolving_prior,stage8_block1_attention_residual,0.9466638565063477,0.9189736247062683,0.2272882185897314,0.9707496683117598
logos32_data,32,evolving_prior,stage8_block1_ffn,1.2870914936065674,1.2482798099517822,0.3136909768882856,0.9698454353497197
logos32_data,32,evolving_prior,stage8_block1,1.9712468385696411,1.9205172061920166,0.44432843628471036,0.9742652054602992
logos32_data,32,evolving_prior,stage16_upsample,1.9712468385696411,1.9205172061920166,0.44432843628471036,0.9742652054602992
logos32_data,32,evolving_prior,stage16_position,1.9714617729187012,1.9205172061920166,0.44528101553980454,0.9741589883068023
logos32_data,32,evolving_prior,stage16_block0_attention,0.19340208172798157,0.16956768929958344,0.09301163347838161,0.8767624825159793
logos32_data,32,evolving_prior,stage16_block0_attention_residual,2.0006351470947266,1.9482769966125488,0.4547062087338643,0.9738292359013032
logos32_data,32,evolving_prior,stage16_block0_ffn,0.34980660676956177,0.32276883721351624,0.13485154750120398,0.9227065211668317
logos32_data,32,evolving_prior,stage16_block0,2.253467082977295,2.1985411643981934,0.4945003968742944,0.975626039095928
logos32_data,32,evolving_prior,stage16_block1_attention,0.24124135076999664,0.21353547275066376,0.11224968239813908,0.8851528648347351
logos32_data,32,evolving_prior,stage16_block1_attention_residual,2.3100745677948,2.2507107257843018,0.5203323338135281,0.974302196631182
logos32_data,32,evolving_prior,stage16_block1_ffn,0.4020569920539856,0.374602735042572,0.14602265494820735,0.9317155091093972
logos32_data,32,evolving_prior,stage16_block1,2.605935573577881,2.5404880046844482,0.5803627414756307,0.9748851930350777
logos32_data,32,evolving_prior,stage32_upsample,2.605935573577881,2.5404880046844482,0.5803627414756307,0.9748851930350777
logos32_data,32,evolving_prior,stage32_position,2.60612416267395,2.5404880046844482,0.5812089549614914,0.9748146466198457
logos32_data,32,evolving_prior,stage32_block0_attention,0.2312365621328354,0.182287335395813,0.14227324070712322,0.7883153672346019
logos32_data,32,evolving_prior,stage32_block0_attention_residual,2.5811479091644287,2.507678747177124,0.6114505948480806,0.9715362448907129
logos32_data,32,evolving_prior,stage32_block0_ffn,0.22099409997463226,0.1922735869884491,0.10894613334209277,0.8700394581145833
logos32_data,32,evolving_prior,stage32_block0,2.6558148860931396,2.5857179164886475,0.6061481382826513,0.9736062291195269
logos32_data,32,evolving_prior,stage32_block1_attention,0.23446424305438995,0.16878220438957214,0.16274534940349214,0.7198633027826713
logos32_data,32,evolving_prior,stage32_block1_attention_residual,2.7119107246398926,2.6357500553131104,0.63818604210199,0.9719162328483747
logos32_data,32,evolving_prior,stage32_block1_ffn,0.23511521518230438,0.18678687512874603,0.14279295392231203,0.7944482664974049
logos32_data,32,evolving_prior,stage32_block1,2.7991185188293457,2.714777708053589,0.6819431635471487,0.9698687961197763
logos32_data,32,evolving_prior,output_projection,7.339535713195801,7.196075916290283,1.4440484383370085,0.9804538321616734
logos32_data,64,fixed_latent,input_projection,0.580702543258667,0.5717286467552185,0.10169463224050021,0.9845464832079249
logos32_data,64,fixed_latent,stage8_position,0.5810924172401428,0.5717286467552185,0.10389779522895956,0.9838859186471631
logos32_data,64,fixed_latent,stage8_block0_attention,0.10687246918678284,0.09886839240789413,0.04058036043159928,0.9251062800383152
logos32_data,64,fixed_latent,stage8_block0_attention_residual,0.5927242636680603,0.5820673704147339,0.11189114817232526,0.9820204875916898
logos32_data,64,fixed_latent,stage8_block0_ffn,0.36667904257774353,0.33845824003219604,0.1410657294314924,0.92303677257594
logos32_data,64,fixed_latent,stage8_block0,0.7190409898757935,0.6953945755958557,0.18288337637254137,0.9671139550972992
logos32_data,64,fixed_latent,stage8_block1_attention,0.4757581055164337,0.45221468806266785,0.1478095087095891,0.9505138910282788
logos32_data,64,fixed_latent,stage8_block1_attention_residual,0.8768763542175293,0.8388751745223999,0.2553440466426406,0.9566630123935326
logos32_data,64,fixed_latent,stage8_block1_ffn,0.6739727258682251,0.6361672282218933,0.22255447187311067,0.9439064873172279
logos32_data,64,fixed_latent,stage8_block1,1.3080095052719116,1.2473188638687134,0.393807716682816,0.9536007642462951
logos32_data,64,fixed_latent,stage16_upsample,1.3080095052719116,1.2473188638687134,0.393807716682816,0.9536007642462951
logos32_data,64,fixed_latent,stage16_position,1.30833101272583,1.2473188638687134,0.39487427201257136,0.9533664277131202
logos32_data,64,fixed_latent,stage16_block0_attention,0.18675674498081207,0.15772852301597595,0.09999897410987185,0.8445666743237651
logos32_data,64,fixed_latent,stage16_block0_attention_residual,1.3343943357467651,1.2681214809417725,0.41530248355517496,0.9503348800053888
logos32_data,64,fixed_latent,stage16_block0_ffn,0.24023686349391937,0.215331569314003,0.10651791322667177,0.8963302558245947
logos32_data,64,fixed_latent,stage16_block0,1.438222050666809,1.3725743293762207,0.4295606794873799,0.95435494730445
logos32_data,64,fixed_latent,stage16_block1_attention,0.1942807286977768,0.16639220714569092,0.100292746220874,0.8564524554801868
logos32_data,64,fixed_latent,stage16_block1_attention_residual,1.4776443243026733,1.410919189453125,0.4390214003631723,0.9548435751742645
logos32_data,64,fixed_latent,stage16_block1_ffn,0.2673940062522888,0.2420104295015335,0.11371238539461016,0.9050705095954706
logos32_data,64,fixed_latent,stage16_block1,1.6080578565597534,1.5386559963226318,0.4673197995205828,0.9568411920292479
logos32_data,64,fixed_latent,stage32_upsample,1.6080578565597534,1.5386558771133423,0.46732019201840597,0.9568411178967849
logos32_data,64,fixed_latent,stage32_position,1.6083797216415405,1.5386558771133423,0.4684265372630918,0.9566496371534473
logos32_data,64,fixed_latent,stage32_block0_attention,0.2316587120294571,0.16241025924682617,0.16519281628002364,0.7010755512884598
logos32_data,64,fixed_latent,stage32_block0_attention_residual,1.5995131731033325,1.512438178062439,0.5205508125728568,0.9455615642902441
logos32_data,64,fixed_latent,stage32_block0_ffn,0.23325468599796295,0.18945088982582092,0.1360739096381557,0.8122061471788627
logos32_data,64,fixed_latent,stage32_block0,1.6149237155914307,1.5393047332763672,0.48838462843603514,0.9531748889529623
logos32_data,64,fixed_latent,stage32_block1_attention,0.22557155787944794,0.15971249341964722,0.15929358797465853,0.7080347137780654
logos32_data,64,fixed_latent,stage32_block1_attention_residual,1.6493245363235474,1.5705848932266235,0.5035221140001699,0.9522594605471403
logos32_data,64,fixed_latent,stage32_block1_ffn,0.2082596868276596,0.1779329776763916,0.10822177513221443,0.8543803190467478
logos32_data,64,fixed_latent,stage32_block1,1.6799226999282837,1.5978535413742065,0.5186562812231633,0.9511470625656879
logos32_data,64,fixed_latent,output_projection,3.9371752738952637,3.7660481929779053,1.148142040664002,0.9565355695358584
logos32_data,64,evolving_prior,input_projection,0.5797382593154907,0.5707671642303467,0.101593767282268,0.984525611444488
logos32_data,64,evolving_prior,stage8_position,0.5801301002502441,0.5707671642303467,0.10380644225098352,0.9838606270975102
logos32_data,64,evolving_prior,stage8_block0_attention,0.10687645524740219,0.09868302196264267,0.04103946713312136,0.9233373406163873
logos32_data,64,evolving_prior,stage8_block0_attention_residual,0.5918058156967163,0.5811095237731934,0.11200823573536088,0.9819260107964122
logos32_data,64,evolving_prior,stage8_block0_ffn,0.36668309569358826,0.3381982445716858,0.14169841225667776,0.9223175230698246
logos32_data,64,evolving_prior,stage8_block0,0.7183733582496643,0.694405198097229,0.18401549581067536,0.966635510800631
logos32_data,64,evolving_prior,stage8_block1_attention,0.4748486578464508,0.4511757493019104,0.1480597551680922,0.9501464136975715
logos32_data,64,evolving_prior,stage8_block1_attention_residual,0.8754810690879822,0.837274432182312,0.25580974872983875,0.9563592654887771
logos32_data,64,evolving_prior,stage8_block1_ffn,0.6749194264411926,0.6368451118469238,0.22348274140162927,0.9435868740732027
logos32_data,64,evolving_prior,stage8_block1,1.3075823783874512,1.2465721368789673,0.3947525602531145,0.9533411871275571
logos32_data,64,evolving_prior,stage16_upsample,1.3075822591781616,1.2465721368789673,0.394752165382877,0.9533412740414968
logos32_data,64,evolving_prior,stage16_position,1.3079029321670532,1.2465721368789673,0.39581307144683925,0.9531075328453714
logos32_data,64,evolving_prior,stage16_block0_attention,0.1874537467956543,0.15845030546188354,0.10016190836223654,0.845276811855952
logos32_data,64,evolving_prior,stage16_block0_attention_residual,1.3340213298797607,1.2673951387405396,0.4163201542935604,0.9500561275544025
logos32_data,64,evolving_prior,stage16_block0_ffn,0.2403862178325653,0.21557052433490753,0.10637143771623367,0.8967674032171741
logos32_data,64,evolving_prior,stage16_block0,1.4382367134094238,1.3723351955413818,0.4303730415315746,0.9541789489493572
logos32_data,64,evolving_prior,stage16_block1_attention,0.19486169517040253,0.16713877022266388,0.10017839953372404,0.8577302485052513
logos32_data,64,evolving_prior,stage16_block1_attention_residual,1.4778244495391846,1.4108942747116089,0.4397072312821305,0.9547103346081154
logos32_data,64,evolving_prior,stage16_block1_ffn,0.26733720302581787,0.24212388694286346,0.11333668202901846,0.9056872152563089
logos32_data,64,evolving_prior,stage16_block1,1.6086561679840088,1.5390427112579346,0.46810490247039854,0.9567257080092417
logos32_data,64,evolving_prior,stage32_upsample,1.6086560487747192,1.5390427112579346,0.4681044928040295,0.956725778907301
logos32_data,64,evolving_prior,stage32_position,1.608975887298584,1.5390427112579346,0.4692024497294227,0.9565355972126687
logos32_data,64,evolving_prior,stage32_block0_attention,0.23147961497306824,0.16284510493278503,0.1645122607817124,0.7034965258246668
logos32_data,64,evolving_prior,stage32_block0_attention_residual,1.5999029874801636,1.5125683546066284,0.5213698706202241,0.9454125446624194
logos32_data,64,evolving_prior,stage32_block0_ffn,0.23327909409999847,0.18953391909599304,0.13600010755962477,0.8124770881300943
logos32_data,64,evolving_prior,stage32_block0,1.6157399415969849,1.5395643711090088,0.4902622829502085,0.9528540648610291
logos32_data,64,evolving_prior,stage32_block1_attention,0.2259092777967453,0.16044436395168304,0.15903649854919125,0.7102159128499262
logos32_data,64,evolving_prior,stage32_block1_attention_residual,1.6504093408584595,1.5709463357925415,0.505943279877144,0.9518525476688193
logos32_data,64,evolving_prior,stage32_block1_ffn,0.2079669088125229,0.17757783830165863,0.10824207363657716,0.8538754521842739
logos32_data,64,evolving_prior,stage32_block1,1.6811288595199585,1.5982680320739746,0.5212806729212783,0.9507111980281842
logos32_data,64,evolving_prior,output_projection,3.9430270195007324,3.7689099311828613,1.1587838483272144,0.9558417714469738
logos32_data,128,fixed_latent,input_projection,0.5793267488479614,0.5703213810920715,0.10174971351301726,0.9844554601115902
logos32_data,128,fixed_latent,stage8_position,0.579825758934021,0.5703213810920715,0.10455349345022165,0.9836082173040694
logos32_data,128,fixed_latent,stage8_block0_attention,0.12647762894630432,0.11887742578983307,0.04318273105608037,0.9399087157168491
logos32_data,128,fixed_latent,stage8_block0_attention_residual,0.5952880382537842,0.5843993425369263,0.11333691777372074,0.9817085259283913
logos32_data,128,fixed_latent,stage8_block0_ffn,0.3573257327079773,0.3216922879219055,0.1555498349303614,0.9002774177050579
logos32_data,128,fixed_latent,stage8_block0,0.6877814531326294,0.6581223011016846,0.19979580592658824,0.9568770691680378
logos32_data,128,fixed_latent,stage8_block1_attention,0.5560397505760193,0.5428356528282166,0.12045604276749959,0.9762533204970972
logos32_data,128,fixed_latent,stage8_block1_attention_residual,0.7951542735099792,0.7642512321472168,0.21952305765600985,0.961135791641602
logos32_data,128,fixed_latent,stage8_block1_ffn,0.6671092510223389,0.6054584383964539,0.2800978974824935,0.9075851331226397
logos32_data,128,fixed_latent,stage8_block1,1.078639030456543,0.9946969151496887,0.41718126158292873,0.9221777509095651
logos32_data,128,fixed_latent,stage16_upsample,1.078639030456543,0.9946969151496887,0.41718126158292873,0.9221777509095651
logos32_data,128,fixed_latent,stage16_position,1.0793497562408447,0.994696855545044,0.41901558666232563,0.9215704638775946
logos32_data,128,fixed_latent,stage16_block0_attention,0.17937307059764862,0.14890000224113464,0.10001743742077746,0.8301134710189131
logos32_data,128,fixed_latent,stage16_block0_attention_residual,1.0991727113723755,1.017216444015503,0.41647491575142276,0.9254382259412665
logos32_data,128,fixed_latent,stage16_block0_ffn,0.21944627165794373,0.19473828375339508,0.10116158848769734,0.8874075749026095
logos32_data,128,fixed_latent,stage16_block0,1.1235711574554443,1.0425009727478027,0.4190511516338452,0.9278459720421789
logos32_data,128,fixed_latent,stage16_block1_attention,0.2029659003019333,0.17789962887763977,0.09770813031970452,0.8765000850536726
logos32_data,128,fixed_latent,stage16_block1_attention_residual,1.1713237762451172,1.0918422937393188,0.4241223813938429,0.9321438835975907
logos32_data,128,fixed_latent,stage16_block1_ffn,0.22397544980049133,0.1991547793149948,0.10248110064459753,0.8891812897011444
logos32_data,128,fixed_latent,stage16_block1,1.2536674737930298,1.1699811220169067,0.45036241958078277,0.9332467711530187
logos32_data,128,fixed_latent,stage32_upsample,1.2536675930023193,1.1699811220169067,0.45036275142188326,0.9332466824120437
logos32_data,128,fixed_latent,stage32_position,1.2543344497680664,1.1699810028076172,0.4522160600246749,0.9327504343231212
logos32_data,128,fixed_latent,stage32_block0_attention,0.2357054352760315,0.16602036356925964,0.167314945832685,0.7043552617903588
logos32_data,128,fixed_latent,stage32_block0_attention_residual,1.2755720615386963,1.171654224395752,0.504292041017572,0.9185323665543518
logos32_data,128,fixed_latent,stage32_block0_ffn,0.2181342989206314,0.19046829640865326,0.1063221539886245,0.8731698653129076
logos32_data,128,fixed_latent,stage32_block0,1.2567185163497925,1.15736985206604,0.48973100255656293,0.9209459692116927
logos32_data,128,fixed_latent,stage32_block1_attention,0.26802197098731995,0.18102553486824036,0.1976500256959135,0.6754130424509289
logos32_data,128,fixed_latent,stage32_block1_attention_residual,1.2957872152328491,1.1801265478134155,0.5351316083982447,0.9107410027975544
logos32_data,128,fixed_latent,stage32_block1_ffn,0.2210005223751068,0.18938304483890533,0.11390914457415285,0.8569348289478848
logos32_data,128,fixed_latent,stage32_block1,1.2786281108856201,1.1594632863998413,0.5390127395876736,0.9068025929734633
logos32_data,128,fixed_latent,output_projection,2.2922048568725586,2.0190846920013428,1.0851267724998723,0.880848274074484
logos32_data,128,evolving_prior,input_projection,0.5767080187797546,0.5677016973495483,0.10152301094486732,0.984383221427608
logos32_data,128,evolving_prior,stage8_position,0.577212929725647,0.5677016973495483,0.10435300220360931,0.9835221425469118
logos32_data,128,evolving_prior,stage8_block0_attention,0.12723901867866516,0.11937709152698517,0.04403269118356846,0.9382113503127933
logos32_data,128,evolving_prior,stage8_block0_attention_residual,0.5929418802261353,0.5819725394248962,0.11352548912663674,0.9815001416377344
logos32_data,128,evolving_prior,stage8_block0_ffn,0.35937783122062683,0.32281652092933655,0.15793010918732553,0.8982649815457181
logos32_data,128,evolving_prior,stage8_block0,0.6876606345176697,0.6570539474487305,0.20287251762445552,0.9554915818463173
logos32_data,128,evolving_prior,stage8_block1_attention,0.5574778914451599,0.5443503260612488,0.12026770957806437,0.976451863678611
logos32_data,128,evolving_prior,stage8_block1_attention_residual,0.7952976226806641,0.7643080353736877,0.21984434426368488,0.9610339746741333
logos32_data,128,evolving_prior,stage8_block1_ffn,0.6647191643714905,0.6041836738586426,0.27715276604321665,0.9089307278058008
logos32_data,128,evolving_prior,stage8_block1,1.0768547058105469,0.9937590956687927,0.41479985197907526,0.9228348915657956
logos32_data,128,evolving_prior,stage16_upsample,1.0768547058105469,0.9937590956687927,0.41479985197907526,0.9228348915657956
logos32_data,128,evolving_prior,stage16_position,1.0775494575500488,0.9937590956687927,0.41660015991589316,0.9222398922906383
logos32_data,128,evolving_prior,stage16_block0_attention,0.18065205216407776,0.1502051204442978,0.10036725433828837,0.8314609141991565
logos32_data,128,evolving_prior,stage16_block0_attention_residual,1.0974578857421875,1.0165231227874756,0.41363577192514567,0.9262525113663224
logos32_data,128,evolving_prior,stage16_block0_ffn,0.21947114169597626,0.19468681514263153,0.10131449080439632,0.8870725036475303
logos32_data,128,evolving_prior,stage16_block0,1.1215736865997314,1.041621208190918,0.41587593476877804,0.9287140208761451
logos32_data,128,evolving_prior,stage16_block1_attention,0.20408082008361816,0.17904303967952728,0.09794167176599217,0.8773143875361137
logos32_data,128,evolving_prior,stage16_block1_attention_residual,1.169695496559143,1.0916497707366943,0.4201051448402685,0.9332768861194786
